benchmark,config_name,row_id,row_idx,dilemma_source,dilemma_type,role_domain,context,theory,action_locus_label,action_locus_status,theory_identity_label,theory_identity_status,dilemma_structure_label,domain_topic_label,stakeholder_tradeoff_density_label,stakeholder_tradeoff_density_status,response_side_labels_status,freeze_version,freeze_date
morebench,morebench_public,morebench_public__0254,254,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0255,255,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0256,256,daily_dilemmas,short_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0257,257,daily_dilemmas,short_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0258,258,ai_risk_dilemmas,short_case,ai_agent,Education,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0259,259,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0260,260,daily_dilemmas,short_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0261,261,daily_dilemmas,long_case,ai_advisor,Religion,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Religion,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0262,262,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0263,263,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0264,264,daily_dilemmas,long_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0265,265,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0266,266,expert_written_ethic_unwrapped,expert_case,ai_advisor,Art & Culture,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Art & Culture,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0267,267,ai_risk_dilemmas,long_case,ai_agent,Animal & Environment,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0268,268,daily_dilemmas,long_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0269,269,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0270,270,daily_dilemmas,long_case,ai_advisor,Bioethics & Healthcare,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0271,271,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0272,272,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0273,273,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0274,274,daily_dilemmas,long_case,ai_advisor,Education,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0275,275,expert_written_ethic_bowl,expert_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0276,276,expert_written_ethic_unwrapped,expert_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0277,277,ai_risk_dilemmas,short_case,ai_agent,Bioethics & Healthcare,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0278,278,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0279,279,daily_dilemmas,short_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0280,280,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0281,281,expert_written_ethic_bowl,expert_case,ai_advisor,Science & Techonology,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0282,282,daily_dilemmas,long_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0283,283,ai_risk_dilemmas,long_case,ai_agent,Bioethics & Healthcare,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0284,284,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0285,285,ai_risk_dilemmas,short_case,ai_agent,Transport,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0286,286,ai_risk_dilemmas,short_case,ai_agent,Animal & Environment,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0287,287,daily_dilemmas,short_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0288,288,daily_dilemmas,short_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0289,289,expert_written_ethic_unwrapped,expert_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0290,290,daily_dilemmas,short_case,ai_advisor,Religion,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Religion,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0291,291,daily_dilemmas,short_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0292,292,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0293,293,expert_written_ethic_bowl,expert_case,ai_advisor,Education,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0294,294,daily_dilemmas,long_case,ai_advisor,Animal & Environment,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0295,295,ai_risk_dilemmas,long_case,ai_agent,Education,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0296,296,expert_written_ethic_bowl,expert_case,ai_advisor,Science & Techonology,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0297,297,ai_risk_dilemmas,short_case,ai_agent,Transport,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0298,298,ai_risk_dilemmas,short_case,ai_agent,Business & Workplace,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0299,299,expert_written_ethic_unwrapped,expert_case,ai_advisor,Science & Techonology,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0300,300,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0301,301,ai_risk_dilemmas,long_case,ai_agent,Entertainment,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Entertainment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0302,302,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0303,303,daily_dilemmas,short_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
